task,model,prec,rec,F1
ds20,mc.mars_OVERTPhi,0.3319623436909225,0.3671642027206474,0.3410375267762821
ds20,mc.mars_SMOTEB,0.3337678081051725,0.3220750265043344,0.3202888144174893
ds20,mc.mars_SMOTET,0.33287893468613133,0.36895251062562606,0.339611531215537
ds20,mc.mars_SMOTETPhi,0.32093879177695867,0.3572184735448357,0.3237482751853394
ds20,mc.rf,1e-05,0.38794351449923303,1.9999481327544014e-05
ds20,mc.rf_UNDERB,0.09452583494014755,0.34249493572558665,0.09100496916600359
ds20,mc.rf_UNDERT,0.0871267662320855,0.3488131942431894,0.08982709098331103
ds20,mc.rf_UNDERTPhi,0.18357814801055775,0.35463798493129695,0.16290968326001284
ds20,mc.rf_OVERB,0.13509179635316393,0.3772686035941451,0.10148187565395853
ds20,mc.rf_OVERT,0.13875255806379833,0.37591693031973006,0.08495416209408538
ds20,mc.rf_OVERTPhi,0.11901689521618712,0.3752170998470523,0.07452849037457306
ds20,mc.rf_SMOTEB,0.44404185168228305,0.3493583120474257,0.3751438700156825
ds20,mc.rf_SMOTET,0.3130036595985916,0.3673972079500769,0.3191000429833702
ds20,mc.rf_SMOTETPhi,0.3472540242032219,0.3828829682538957,0.347725273012815
ds20,mc.rpart,0.3524437301214365,0.4309092767595192,0.34902222781070047
ds20,mc.rpart_UNDERB,0.344814140806055,0.34341142985625445,0.3219459442877156
ds20,mc.rpart_UNDERT,0.3433212760327973,0.3895009555356906,0.34814261951880465
ds20,mc.rpart_UNDERTPhi,0.34653563700539985,0.38609592872917964,0.3485691772769094
ds20,mc.rpart_OVERB,0.35272441364050744,0.39897328634956564,0.3688917055330026
ds20,mc.rpart_OVERT,0.3442133106124101,0.40213932986568535,0.36547784439932046
ds20,mc.rpart_OVERTPhi,0.3409485702221554,0.3962925293898034,0.36063759377112703
ds20,mc.rpart_SMOTEB,0.33717727829771865,0.3740739992410229,0.34192301586171653
ds20,mc.rpart_SMOTET,0.33088370048320265,0.38560547478295154,0.33917223157435006
ds20,mc.rpart_SMOTETPhi,0.33439711712800796,0.42022397157425273,0.35840134131542256
ds20,mc.arima,1e-05,0.3634390950689943,1.999944836069146e-05
ds20,mc.BDES,1e-05,0.40476006600277,1.999950429698635e-05
ds21,mc.lm,0.9343571451239557,0.9414225571394786,0.9378573861721111
ds21,mc.lm_UNDERB,0.9795407789624094,0.9436421449484537,0.9418837848102656
ds21,mc.lm_UNDERT,0.979401275176081,0.9436415844535273,0.9417890488160726
ds21,mc.lm_UNDERTPhi,0.9601039295543176,0.9433978657501954,0.9418521203911939
ds21,mc.lm_OVERB,0.9795705291139695,0.9437198348632659,0.9419186139424748
ds21,mc.lm_OVERT,0.9798756972512237,0.9435780449900717,0.9420158667007928
ds21,mc.lm_OVERTPhi,0.9798336164843235,0.9435959510124499,0.942005886425809
ds21,mc.lm_SMOTEB,0.979614491995412,0.943701569351242,0.941920737326071
ds21,mc.lm_SMOTET,0.9787103828382105,0.9435757981717995,0.9414547178128063
ds21,mc.lm_SMOTETPhi,0.9793768922625926,0.9435224130255694,0.9417327410635009
ds21,mc.svm,0.942752922812713,0.9414628253420558,0.9421003428897499
ds21,mc.svm_UNDERB,0.9394414475456604,0.9414837861247192,0.9404555589749302
ds21,mc.svm_UNDERT,0.9398430249374558,0.9416025818147018,0.9407166956289675
ds21,mc.svm_UNDERTPhi,0.942533568042726,0.9434039837203563,0.9429633483412393
ds21,mc.svm_OVERB,0.9804987058908641,0.9444757352097197,0.9428715837516215
ds21,mc.svm_OVERT,0.9805446979401451,0.9443632247964757,0.9428615906393202
ds21,mc.svm_OVERTPhi,0.980522715824095,0.9443516825276309,0.942838028643391
ds21,mc.svm_SMOTEB,0.9804481363565959,0.9440720942202148,0.942615388669699
ds21,mc.svm_SMOTET,0.9795945534296692,0.9442515507967881,0.9422230003716159
ds21,mc.svm_SMOTETPhi,0.9817257958955917,0.9453148631432474,0.9438579933633072
ds21,mc.mars,0.9383010819621321,0.9418995259937053,0.9400872799103691
ds21,mc.mars_UNDERB,0.9332259718395374,0.9443004826092483,0.9387127551724745
ds21,mc.mars_UNDERT,0.932803252088073,0.9441807635146146,0.938430685945105
ds21,mc.mars_UNDERTPhi,0.9590618200573985,0.945516967756923,0.9424680623553573
ds21,mc.mars_OVERB,0.9330349335154478,0.9443659773500811,0.9386448133926958
ds21,mc.mars_OVERT,0.93370620545468,0.943825763383251,0.938720990229672
ds21,mc.mars_OVERTPhi,0.9336896300053269,0.9439072804827572,0.9387530036688376
ds21,mc.mars_SMOTEB,0.9332004443212351,0.9442187990258317,0.9386576555874759
ds21,mc.mars_SMOTET,0.9327194326362256,0.9440521079631573,0.9383386933886924
ds21,mc.mars_SMOTETPhi,0.9783093069161052,0.9446486980204312,0.9419236089945703
ds21,mc.rf,0.9838927339711566,0.9432539624245798,0.9439168272976934
ds21,mc.rf_UNDERB,0.9476005109722695,0.9453744111278732,0.9284849255371809
ds21,mc.rf_UNDERT,0.9510513741239193,0.9452556517324748,0.930126248706046
ds21,mc.rf_UNDERTPhi,0.9768498160342617,0.9446801689582984,0.9417292610649431
ds21,mc.rf_OVERB,0.9821678850838077,0.9426839201677225,0.9427111661048727
ds21,mc.rf_OVERT,0.9623438723382245,0.9426421059965605,0.9229910479944665
ds21,mc.rf_OVERTPhi,0.9623085603423811,0.942664121080159,0.9229567339948375
ds21,mc.rf_SMOTEB,0.9784437318144164,0.9454185475210781,0.9426885151069153
ds21,mc.rf_SMOTET,0.975063078713827,0.946648199213925,0.9415949567791231
ds21,mc.rf_SMOTETPhi,0.9780546758763171,0.946237502946309,0.9433793855813724
ds21,mc.rpart,0.8550316659880022,0.9088364898430232,0.8536108878959652
ds21,mc.rpart_UNDERB,0.8855080157257895,0.9380796055749705,0.8928787154030996
ds21,mc.rpart_UNDERT,0.880896213209626,0.9380352521708767,0.8906701710089423
ds21,mc.rpart_UNDERTPhi,0.9494968721317752,0.9389865495517057,0.9265639563854738
ds21,mc.rpart_OVERB,0.8965877175396956,0.9375729389339479,0.8985379901658703
ds21,mc.rpart_OVERT,0.8918504519795417,0.9369439804408919,0.8960560362790931
ds21,mc.rpart_OVERTPhi,0.8913544587700204,0.9370166867940373,0.8957917134368413
ds21,mc.rpart_SMOTEB,0.8915524037881701,0.9370257957924973,0.8957661245627215
ds21,mc.rpart_SMOTET,0.8975180275094597,0.9325070285469798,0.8967170725575783
ds21,mc.rpart_SMOTETPhi,0.9535465461247716,0.9361618809049888,0.9269438851435134
ds21,mc.arima,0.9700255446912546,0.9429241943447139,0.9368815475465194
ds21,mc.BDES,0.2785377604039021,0.8742965514775317,0.24318187052534498
ds22,mc.lm,0.6033743462297855,0.6403871070969739,0.6202427146065552
ds22,mc.lm_UNDERB,0.5267518837121592,0.640275037864519,0.575086524559653
ds22,mc.lm_UNDERT,0.5266459421801261,0.6401453954365308,0.5749763234728434
ds22,mc.lm_UNDERTPhi,0.4952691171992255,0.632448066187406,0.5526909594216167
ds22,mc.lm_OVERB,0.5551705408333927,0.6622339230813985,0.6011156216716321
ds22,mc.lm_OVERT,0.5535569150114327,0.6648398112509838,0.6008994179338513
ds22,mc.lm_OVERTPhi,0.554970331935092,0.6661778811902336,0.6023174097060487
ds22,mc.lm_SMOTEB,0.5654212116515986,0.664359227313779,0.6082549481761599
ds22,mc.lm_SMOTET,0.39254213228680696,0.5011139598735577,0.43598415391615014
ds22,mc.lm_SMOTETPhi,0.38471246228999467,0.4950009735067932,0.42850825661687497
ds22,mc.svm,0.6358161685195342,0.6727986661296802,0.6526135067117298
ds22,mc.svm_UNDERB,0.44535750675045427,0.5261971821412998,0.475716677872114
ds22,mc.svm_UNDERT,0.4446315846366681,0.5261707344762694,0.4753690430192378
ds22,mc.svm_UNDERTPhi,0.4442768874186225,0.532351112638408,0.4770032978670058
ds22,mc.svm_OVERB,0.4666718877722924,0.564157569371982,0.5068779619363767
ds22,mc.svm_OVERT,0.4897556866507943,0.5832118522621161,0.5275344599050912
ds22,mc.svm_OVERTPhi,0.4799042667656863,0.5704805428670007,0.5164313775546217
ds22,mc.svm_SMOTEB,0.5009359426411483,0.5876526532412093,0.5365798700325947
ds22,mc.svm_SMOTET,0.38332303652365723,0.4413394401344941,0.3984064134842361
ds22,mc.svm_SMOTETPhi,0.3917042811128379,0.45486469421010944,0.40948953438961394
ds22,mc.mars,0.6042510197697641,0.5933276467386822,0.5974760727331998
ds22,mc.mars_UNDERB,0.5791418599731742,0.5704092163146222,0.5734572442102757
ds22,mc.mars_UNDERT,0.5777799815077735,0.5697391883186321,0.572535586579043
ds22,mc.mars_UNDERTPhi,0.5835103949572398,0.5744567901262482,0.5776681483760752
ds22,mc.mars_OVERB,0.5767487023817545,0.5526264829356058,0.561628162532234
ds22,mc.mars_OVERT,0.5956536341991986,0.5831331336983413,0.5875521418855761
ds22,mc.mars_OVERTPhi,0.5923042112961052,0.5772999805493546,0.5832194611670906
ds22,mc.mars_SMOTEB,0.5828533201245887,0.5659881542026683,0.5721496618419943
ds22,mc.mars_SMOTET,0.5214666679653889,0.49483357273973416,0.5047699447893337
ds22,mc.mars_SMOTETPhi,0.528751798236061,0.5024384631041672,0.5124188226542484
ds22,mc.rf,0.6411123540393671,0.6601738608551474,0.6504175322580191
ds22,mc.rf_UNDERB,0.6196719923336986,0.6659908074310583,0.6410090599003183
ds22,mc.rf_UNDERT,0.6175440037649056,0.6656926325156676,0.6397869979817223
ds22,mc.rf_UNDERTPhi,0.6020954946835161,0.6700530264130178,0.632885468958445
ds22,mc.rf_OVERB,0.6514754808569465,0.672973616143636,0.6619277832410474
ds22,mc.rf_OVERT,0.6472034947821956,0.6686512278566786,0.6576151578639436
ds22,mc.rf_OVERTPhi,0.6481170913027827,0.6690936587801474,0.658313517209869
ds22,mc.rf_SMOTEB,0.6261245268432362,0.6615511435696502,0.6424426062413039
ds22,mc.rf_SMOTET,0.5533367031919016,0.5899604215355319,0.5696796878066526
ds22,mc.rf_SMOTETPhi,0.5469662641271268,0.6026567738672114,0.5715133563977648
ds22,mc.rpart,0.5876450457979947,0.6052454945222417,0.5932682768167288
ds22,mc.rpart_UNDERB,0.5656508270992978,0.6204289589585885,0.5893387098554657
ds22,mc.rpart_UNDERT,0.559497890214029,0.6197718583780881,0.5854293551341518
ds22,mc.rpart_UNDERTPhi,0.5413222781956465,0.6304789222385797,0.5765598696146234
ds22,mc.rpart_OVERB,0.5900604497098465,0.6349838216385456,0.6090402042649895
ds22,mc.rpart_OVERT,0.5966754091790171,0.6437081871399815,0.6176312844564262
ds22,mc.rpart_OVERTPhi,0.6045328615923928,0.6499015596167059,0.6247668836715772
ds22,mc.rpart_SMOTEB,0.5751047410330391,0.6329800427172071,0.6003518729922002
ds22,mc.rpart_SMOTET,0.4402628858211102,0.508881724599446,0.46875707147432905
ds22,mc.rpart_SMOTETPhi,0.45672487645178117,0.5678545689262222,0.49928456389491527
ds22,mc.arima,0.5309073196568715,0.6126983398757834,0.5655017231121606
ds22,mc.BDES,0.33111754036533225,0.4937850094527292,0.380590186521681
ds23,mc.lm,0.2814106814093794,0.34299954517604514,0.2824911382038773
ds23,mc.lm_UNDERB,0.45392533318187755,0.4105876703571305,0.3787244022650275
ds23,mc.lm_UNDERT,0.42357841075818664,0.41980427620235505,0.37828743914397883
ds23,mc.lm_UNDERTPhi,0.42616916792581555,0.4661889308392581,0.3771369984515179
ds23,mc.lm_OVERB,0.47769719760560875,0.44866151454137415,0.40113905785668674
ds23,mc.lm_OVERT,0.42520351540667856,0.438383783015688,0.3891205890294318
ds23,mc.lm_OVERTPhi,0.4243964796367768,0.43826463071214883,0.38879146448752844
ds23,mc.lm_SMOTEB,0.4625187568113598,0.4486704240165764,0.40476192581356707
ds23,mc.lm_SMOTET,0.43788346547453877,0.42658948297620564,0.3711718753517539
ds23,mc.lm_SMOTETPhi,0.4352558563953093,0.44427729913264447,0.3710878441878434
ds23,mc.svm,0.38101947522436064,0.3621398167895455,0.36829407393568075
ds23,mc.svm_UNDERB,0.5179136457821849,0.47597628525467167,0.4387693486135335
ds23,mc.svm_UNDERT,0.5009959129995397,0.4780522472389961,0.4341610363028966
ds23,mc.svm_UNDERTPhi,0.505285253638313,0.47801253440699965,0.4279481460498376
ds23,mc.svm_OVERB,0.41915713484746747,0.4513312259023187,0.4096578424598372
ds23,mc.svm_OVERT,0.41101599926744203,0.44683698970169483,0.40216739482017777
ds23,mc.svm_OVERTPhi,0.41046681987625266,0.44643281442846733,0.40172259597675725
ds23,mc.svm_SMOTEB,0.42973602135479055,0.4640826492805885,0.4099462737742709
ds23,mc.svm_SMOTET,0.4232854544962253,0.45226821519151145,0.39991613155575895
ds23,mc.svm_SMOTETPhi,0.4526714541997499,0.46069603156124883,0.39534956625497236
ds23,mc.mars,0.2885283751666229,0.3466485640334691,0.26981702753468884
ds23,mc.mars_UNDERB,0.4503320452735419,0.4654270353918219,0.40531716367178744
ds23,mc.mars_UNDERT,0.4297798814426399,0.48947911279464923,0.39412541374738735
ds23,mc.mars_UNDERTPhi,0.4469343963985667,0.46530605893199317,0.38387878197272063
ds23,mc.mars_OVERB,0.40239521089564523,0.4152778424082879,0.37207047056676806
ds23,mc.mars_OVERT,0.3949419149552817,0.4173938515105957,0.36669567420160126
ds23,mc.mars_OVERTPhi,0.39674889394000795,0.4198663126984139,0.3693279917726143
ds23,mc.mars_SMOTEB,0.4383139658837976,0.4113401955594163,0.37290196849897334
ds23,mc.mars_SMOTET,0.4009407500766468,0.392654766974559,0.3475370645737024
ds23,mc.mars_SMOTETPhi,0.3977977064335685,0.41621456787762745,0.34542307493083874
ds23,mc.rf,0.2931997163790457,0.35205547628523015,0.2581572071905011
ds23,mc.rf_UNDERB,0.4657705063539676,0.4974556983226059,0.432543455082715
ds23,mc.rf_UNDERT,0.4502995151848285,0.4919641281297658,0.42936815959989816
ds23,mc.rf_UNDERTPhi,0.478348114375916,0.5062666993176544,0.4113952340641028
ds23,mc.rf_OVERB,0.3630782788866846,0.41278466625938626,0.3413762785980083
ds23,mc.rf_OVERT,0.3714331520794211,0.41579161078651433,0.34890178296968366
ds23,mc.rf_OVERTPhi,0.37224753634859487,0.4157483977359097,0.3491301298710056
ds23,mc.rf_SMOTEB,0.428814186528764,0.4402950144077585,0.40999897577737376
ds23,mc.rf_SMOTET,0.44571530987702546,0.41830259347417564,0.4115984012280205
ds23,mc.rf_SMOTETPhi,0.4028378494108233,0.4467758700551674,0.4003865863087252
ds23,mc.rpart,0.24306342586173152,0.3352068131804286,0.24272201690220954
ds23,mc.rpart_UNDERB,0.39296575219041735,0.45623301445755965,0.3791912460258217
ds23,mc.rpart_UNDERT,0.3782638386967006,0.4739070411216924,0.3808028413562767
ds23,mc.rpart_UNDERTPhi,0.39741349483052907,0.4884215209087467,0.37315043234508927
ds23,mc.rpart_OVERB,0.3848566176663209,0.40755641521434555,0.3684445554570477
ds23,mc.rpart_OVERT,0.39592240002601814,0.4122995009129632,0.37490770544441837
ds23,mc.rpart_OVERTPhi,0.40029433104671014,0.41331697966891023,0.3777128790965453
ds23,mc.rpart_SMOTEB,0.41503237990834313,0.43134417417101595,0.3971783524049102
ds23,mc.rpart_SMOTET,0.3931759867894912,0.4006614779291888,0.3698751212295385
ds23,mc.rpart_SMOTETPhi,0.3821745542893412,0.43762137262718726,0.37479256247197557
ds23,mc.arima,0.29616040550389183,0.3496489867686439,0.2920140892007072
ds23,mc.BDES,0.18885155003075751,0.3562296574240888,0.1464077676827321
ds24,mc.lm,0.744475039560399,0.777534117375504,0.751115390950115
ds24,mc.lm_UNDERB,0.758002172160899,0.8522418388287667,0.8014189742165744
ds24,mc.lm_UNDERT,0.7597464299273371,0.8558295566591966,0.8042099274351853
ds24,mc.lm_UNDERTPhi,0.7415583499421099,0.8900135355721498,0.8046031406840691
ds24,mc.lm_OVERB,0.769340638136156,0.8566922492153995,0.8096183542333165
ds24,mc.lm_OVERT,0.7589720822426608,0.8569809656999721,0.8044234729141683
ds24,mc.lm_OVERTPhi,0.7589088925458627,0.8567974976458401,0.8042737749040783
ds24,mc.lm_SMOTEB,0.7734663557558992,0.8535887181025202,0.8104711378035558
ds24,mc.lm_SMOTET,0.740323434923023,0.8633154740633568,0.7961610211282101
ds24,mc.lm_SMOTETPhi,0.7101192322421447,0.8999589618209046,0.7894214330984175
ds24,mc.svm,0.8733392551283966,0.80297744836481,0.8348631600935137
ds24,mc.svm_UNDERB,0.7686385854305188,0.8763486518208375,0.8182654285397208
ds24,mc.svm_UNDERT,0.7666595924355071,0.8775541502499274,0.8179233732140193
ds24,mc.svm_UNDERTPhi,0.6683989367179796,0.8963735709337457,0.7540076004620476
ds24,mc.svm_OVERB,0.7646086886560355,0.8722540377727392,0.8144184525752867
ds24,mc.svm_OVERT,0.7501369384275048,0.8706760915258198,0.8036953212342862
ds24,mc.svm_OVERTPhi,0.7483144456163109,0.8704409905107023,0.8024917567863459
ds24,mc.svm_SMOTEB,0.780650661697731,0.8733142456639801,0.8237572842109051
ds24,mc.svm_SMOTET,0.7623305948864736,0.8669443231368141,0.8105152857759721
ds24,mc.svm_SMOTETPhi,0.6136429602653822,0.8901027619693304,0.7134795677987175
ds24,mc.mars,0.8677358058543941,0.7955891256057681,0.8293275784164809
ds24,mc.mars_UNDERB,0.6842110178645686,0.8594737810265543,0.7558969003047804
ds24,mc.mars_UNDERT,0.6922594925127538,0.8576560493975216,0.761719969155896
ds24,mc.mars_UNDERTPhi,0.5186182337419809,0.877508541245594,0.6344782320892244
ds24,mc.mars_OVERB,0.6957648654732145,0.8638808375373215,0.7653134744558946
ds24,mc.mars_OVERT,0.711474009785302,0.8619471933812196,0.7758261794695627
ds24,mc.mars_OVERTPhi,0.7095771584426864,0.8611990850542764,0.7740519129429689
ds24,mc.mars_SMOTEB,0.7400319960368796,0.8696642443388006,0.7982648128474801
ds24,mc.mars_SMOTET,0.6878990192799832,0.8585909082242452,0.7628624797721072
ds24,mc.mars_SMOTETPhi,0.530611322725013,0.8799173042721858,0.650147408063217
ds24,mc.rf,0.7819561574650838,0.8154735487155473,0.7825974166671016
ds24,mc.rf_UNDERB,0.6955832055688582,0.8868803822681186,0.7760556358889711
ds24,mc.rf_UNDERT,0.6930330326006835,0.8885835018494916,0.7756032212092986
ds24,mc.rf_UNDERTPhi,0.4898843304274934,0.8960617747097381,0.625525507362278
ds24,mc.rf_OVERB,0.7248223302557664,0.8303540399658219,0.7556806152160911
ds24,mc.rf_OVERT,0.7456248105150132,0.821863133430551,0.7736407725437769
ds24,mc.rf_OVERTPhi,0.7476351340115904,0.8214863751237091,0.7739369625417719
ds24,mc.rf_SMOTEB,0.7506877554863151,0.8756164673977556,0.8059520212661903
ds24,mc.rf_SMOTET,0.6998510525012819,0.8724513635333344,0.7751564110892885
ds24,mc.rf_SMOTETPhi,0.4888144685293718,0.8929823975215132,0.624431839383574
ds24,mc.rpart,0.6261822491758504,0.7916995180394847,0.664887792936284
ds24,mc.rpart_UNDERB,0.636930600756524,0.8752812805563207,0.7352556310886375
ds24,mc.rpart_UNDERT,0.6287399271289495,0.8798198137642724,0.7310868670844194
ds24,mc.rpart_UNDERTPhi,0.49911542990062907,0.8858295695481668,0.6313001658894585
ds24,mc.rpart_OVERB,0.7495984848654387,0.8686490425383172,0.8029764494048328
ds24,mc.rpart_OVERT,0.7435056676657246,0.8664506653894124,0.7992054130368677
ds24,mc.rpart_OVERTPhi,0.7386534188086595,0.8654454130995051,0.7963278199041534
ds24,mc.rpart_SMOTEB,0.6947810286161185,0.8757264918976908,0.7738814528346342
ds24,mc.rpart_SMOTET,0.6395201592973919,0.8583343301549697,0.7322514819952953
ds24,mc.rpart_SMOTETPhi,0.5171188897965544,0.8757135187057944,0.6437266349683364
ds24,mc.arima,0.7625322810022136,0.783845493512812,0.7656411795957652
ds24,mc.BDES,0.1881678669946682,0.7549229080887,0.2002534322970908
ds3,mc.lm,0.12341404076541489,0.5444373952239593,0.10003762818012904
ds3,mc.lm_UNDERB,0.5549615176716988,0.6707280703009947,0.6053550819446206
ds3,mc.lm_UNDERT,0.5553284333441719,0.6743658391993538,0.6068307709548748
ds3,mc.lm_UNDERTPhi,0.5372048823501606,0.6880994740793044,0.60184092501045
ds3,mc.lm_OVERB,0.6000370563469681,0.6723601238586759,0.6317316054507987
ds3,mc.lm_OVERT,0.6174758239942326,0.6858731327202137,0.6484239931649343
ds3,mc.lm_OVERTPhi,0.6126742100141523,0.6871073876250391,0.6465455975472296
ds3,mc.lm_SMOTEB,0.5212784531232239,0.702806722002918,0.5976338911382668
ds3,mc.lm_SMOTET,0.49344248741039215,0.691430754962858,0.5750180914130086
ds3,mc.lm_SMOTETPhi,0.4870132919651343,0.7079945864415115,0.576103932114106
ds3,mc.svm,0.6237846136515378,0.5134233320437228,0.5222913673833347
ds3,mc.svm_UNDERB,0.4349243135276995,0.5987166918766096,0.5016567187940452
ds3,mc.svm_UNDERT,0.42457746558794424,0.5969513142654564,0.4937047587173493
ds3,mc.svm_UNDERTPhi,0.41899599361874285,0.5972745014014401,0.4899943331107373
ds3,mc.svm_OVERB,0.5115365584093678,0.5339676496630603,0.5194755817547834
ds3,mc.svm_OVERT,0.518930494732379,0.5363608690004296,0.5249209524774411
ds3,mc.svm_OVERTPhi,0.5245201261839764,0.5357969306776005,0.5277757468611803
ds3,mc.svm_SMOTEB,0.43757482245887763,0.577855033547475,0.4955092196140997
ds3,mc.svm_SMOTET,0.44974399493290684,0.5960929957043369,0.5104289919116993
ds3,mc.svm_SMOTETPhi,0.42918440989385664,0.5711491916820812,0.4885905974223356
ds3,mc.mars,0.10943610115996899,0.512045974595789,0.09374034842070532
ds3,mc.mars_UNDERB,0.4850450189234911,0.5697140633404048,0.518920379225733
ds3,mc.mars_UNDERT,0.5032075418337938,0.5804545904056194,0.5341469761052458
ds3,mc.mars_UNDERTPhi,0.48706733807964125,0.6008796537586959,0.5338264077994616
ds3,mc.mars_OVERB,0.5445787943507461,0.613435060650795,0.5758384866102693
ds3,mc.mars_OVERT,0.5272043961792772,0.6045001873496334,0.5608558264835167
ds3,mc.mars_OVERTPhi,0.5346164849736152,0.6090429206103781,0.5675273451128333
ds3,mc.mars_SMOTEB,0.49903271305455477,0.6472813358795984,0.5618285418822587
ds3,mc.mars_SMOTET,0.48578330465161734,0.6321884918485382,0.5477471808819288
ds3,mc.mars_SMOTETPhi,0.4874696676830028,0.6607215750895361,0.5592560127156903
ds3,mc.rf,1e-05,0.4629967060953031,1.9999564781267767e-05
ds3,mc.rf_UNDERB,0.43235991687969383,0.5172600683605214,0.4154174599135642
ds3,mc.rf_UNDERT,0.3976497245750046,0.5221679839860582,0.38618741088487224
ds3,mc.rf_UNDERTPhi,0.44419947056304343,0.5313264233620061,0.4293888874333631
ds3,mc.rf_OVERB,0.3656766083731244,0.4659571897199256,0.3080832392890373
ds3,mc.rf_OVERT,0.2084099644014085,0.46133942062135214,0.1960177390580451
ds3,mc.rf_OVERTPhi,0.17582515024602938,0.4617542259211555,0.16785242316506335
ds3,mc.rf_SMOTEB,0.4967712075276959,0.5242587281386882,0.5077479533633367
ds3,mc.rf_SMOTET,0.4660093858117822,0.4934899781130778,0.4777367163079416
ds3,mc.rf_SMOTETPhi,0.4557244595168762,0.5129979122804754,0.481111534312231
ds3,mc.rpart,0.5393006196035958,0.5031812062493572,0.5152925201572407
ds3,mc.rpart_UNDERB,0.4307643994633852,0.6023441893808215,0.4985834952451534
ds3,mc.rpart_UNDERT,0.4315713854193779,0.5587075484445961,0.4822159207928967
ds3,mc.rpart_UNDERTPhi,0.4381771753606435,0.605292685417118,0.5036126456249262
ds3,mc.rpart_OVERB,0.4725265022931026,0.4719531839481945,0.4707744928452376
ds3,mc.rpart_OVERT,0.4387211946227737,0.4584258897102803,0.4459256666158198
ds3,mc.rpart_OVERTPhi,0.4578514441185315,0.4781113197547079,0.46576735535802205
ds3,mc.rpart_SMOTEB,0.43743036878922764,0.5508530027192765,0.4839819993885176
ds3,mc.rpart_SMOTET,0.42542376939432636,0.5107054852715922,0.4612334397861558
ds3,mc.rpart_SMOTETPhi,0.4171505344015582,0.5474380632713056,0.4681751117890958
ds3,mc.arima,0.1339438239043896,0.5682250188179556,0.1499398990720233
ds3,mc.BDES,1e-05,0.5007953594666743,1.9999598354416754e-05
ds4,mc.lm,0.6797710748449276,0.5058413638241077,0.5766661998720365
ds4,mc.lm_UNDERB,0.5218974732996052,0.5851948127168762,0.5509476497310992
ds4,mc.lm_UNDERT,0.5281056683919673,0.5775980069031801,0.5510327212491465
ds4,mc.lm_UNDERTPhi,0.49618279350606287,0.5839577161711919,0.5359197824059205
ds4,mc.lm_OVERB,0.5413771208133411,0.5868878913744431,0.5625393868603136
ds4,mc.lm_OVERT,0.5291799188160831,0.5857922912889769,0.5554989754154641
ds4,mc.lm_OVERTPhi,0.5315607013304046,0.5856499671318818,0.5566681193524297
ds4,mc.lm_SMOTEB,0.49159028258848864,0.6034114586740279,0.5414132175200806
ds4,mc.lm_SMOTET,0.521782751635673,0.5905662796951746,0.553504349476899
ds4,mc.lm_SMOTETPhi,0.49767390609864437,0.5961245213794542,0.5420462445243495
ds4,mc.svm,0.6064618022859695,0.504474042278173,0.549559253292731
ds4,mc.svm_UNDERB,0.4005671897606984,0.5073243397860459,0.4470512820031831
ds4,mc.svm_UNDERT,0.4176026006211007,0.5135911753313632,0.46000725271490345
ds4,mc.svm_UNDERTPhi,0.4005086807161259,0.5241811706895901,0.45335273834295065
ds4,mc.svm_OVERB,0.405281601850848,0.4891315457007734,0.44294578007758006
ds4,mc.svm_OVERT,0.3968707220672992,0.4856550102174025,0.43636871643299957
ds4,mc.svm_OVERTPhi,0.3966390362681596,0.48119436786129244,0.43428314774832605
ds4,mc.svm_SMOTEB,0.3711197935460387,0.48864486267434953,0.42157158423712815
ds4,mc.svm_SMOTET,0.40265763763516305,0.5075378859736568,0.4484069993926825
ds4,mc.svm_SMOTETPhi,0.38416011704552633,0.5031010525617836,0.4352416391808096
ds4,mc.mars,0.5630826607439804,0.4716356163514994,0.5123590423834672
ds4,mc.mars_UNDERB,0.4291208361895631,0.4978547891897454,0.45985393596924484
ds4,mc.mars_UNDERT,0.4346987129305225,0.4979129390654147,0.4630259957451102
ds4,mc.mars_UNDERTPhi,0.42332810649870667,0.5025187192516903,0.45903550086153866
ds4,mc.mars_OVERB,0.4658282911878507,0.5082613163468561,0.48506763406474157
ds4,mc.mars_OVERT,0.4846114902504648,0.5328813757896053,0.5062975283511829
ds4,mc.mars_OVERTPhi,0.4805642584046436,0.5282605103929887,0.5021263197185306
ds4,mc.mars_SMOTEB,0.4546984074619905,0.535159091769485,0.49108317318839445
ds4,mc.mars_SMOTET,0.4740323276576788,0.5336781260999393,0.5015321423966671
ds4,mc.mars_SMOTETPhi,0.4561234483710226,0.5476181767282138,0.49694243506730035
ds4,mc.rf,0.6692631619322519,0.48678605848841594,0.5630497040096506
ds4,mc.rf_UNDERB,0.5532797161139422,0.550309473664492,0.5502089882686899
ds4,mc.rf_UNDERT,0.5692728099542109,0.5463477079739196,0.5559920106725552
ds4,mc.rf_UNDERTPhi,0.5575810105706532,0.5503312687682718,0.5524000495707949
ds4,mc.rf_OVERB,0.6467936843806481,0.5067177728913405,0.5672384148139965
ds4,mc.rf_OVERT,0.6422316684989885,0.508510947834739,0.5665625783761351
ds4,mc.rf_OVERTPhi,0.6450696108172881,0.5069630607950644,0.5666747018290956
ds4,mc.rf_SMOTEB,0.5457900758768335,0.5601918835738566,0.5521984986218824
ds4,mc.rf_SMOTET,0.5576988688639237,0.5640389973131738,0.5599778289689964
ds4,mc.rf_SMOTETPhi,0.5319834440918885,0.566285155366256,0.5479332437524197
